Wind Speed (m/s),Actual Blade Angle,Predicted Blade Angle,Power Output (Actual) (W),Power Output (Predicted) (W),Difference in Power Output (W)
1.59673202,0.58562456809617,0.243867527771382,4460.11726813574,4417.28321658937,-42.8340515463688
2.335798025,0.6552071281756,0.599537926254276,13989.5712953238,13967.7290924042,-21.8422029195481
4.441849232,2.08812176676677,2.13779542747438,100069.53041256,100203.557687712,134.027275151428
11.24754047,3.97794592563844,4.72415405807219,1707525.60092336,1740215.09903541,32689.4981120527
13.60208035,2.83818918132762,2.42341450723378,2931716.24645084,2899579.35837646,-32136.8880743729
5.494628906,3.81333381570456,2.87486367767704,198231.025932116,193437.984985126,-4793.04094698964
9.155397415,1.95788052147296,2.65116191505014,873201.03345406,889581.140235193,16380.1067811325
6.785508156,1.62918028355232,0.793086978055392,352330.233686174,344287.985745358,-8042.2479408161
3.509740114,0.508221429572963,0.828179794064478,47263.8809037574,47689.7674569175,425.88655316014
5.566656113,1.4004382299032,2.16532560957393,193314.919503019,197377.072307225,4062.15280420586
7.565151215,2.21340242026445,1.87864653469557,496052.68051554,491590.402315888,-4462.27819965134
3.882359028,0.38868911959584,0.373090861945772,63756.8926331017,63728.7905342955,-28.10209880615
5.811751842,0.477561009722408,1.20663573448186,214412.708487243,218818.955195759,4406.246708516
20.10289001,6.22466845261171,5.38467926651411,10311177.0140941,10101077.6363942,-210099.377699869
12.24717999,3.38058591086285,2.76688212523617,2170678.39296412,2135969.34630616,-34709.0466579637
5.861226082,2.173374816445,1.98531517003099,230448.026235398,229282.192502393,-1165.83373300461
3.305486917,1.16536498245388,1.39212323538351,40213.7674059782,40465.9093004433,252.141894465116
2.962093115,3.29482308019509,3.04602044000731,30641.6232914153,30442.5437250055,-199.07956640975
6.851933956,2.22611787297222,1.8778238492789,368691.253151639,365241.713758385,-3449.53939325357
7.287635803,0.724011888503648,1.32789208973696,425692.294620338,432888.215093691,7195.92047335336
7.61528492,2.6103577433775,2.41879374132413,511377.38291664,508772.741431985,-2604.64148465433
2.35789609,0.0362285512899333,0.566275809337114,14140.57009999,14354.4963905367,213.926290546693
8.575174332,3.04297705423892,3.35714637604167,738548.381457306,744647.516227704,6099.13477039803
4.174966812,2.37759023013605,2.43050818059077,83742.5078465085,83861.067706946,118.559860437526
2.045753956,4.19440583502039,3.84952163709928,10331.4163983175,10240.5069386124,-90.9094597050644
8.116811752,2.80322868525202,2.17649921381093,622387.549646403,612069.155329634,-10318.3943167685
7.141744137,3.79407132246306,3.60116144640411,435064.654944612,432901.224662563,-2163.43028204917
9.924202919,2.01924976828026,2.25761464294709,1114012.59664148,1121185.66132102,7173.06467953441
1.092396975,-0.320600865090035,0.233948272614809,1391.83775263383,1414.09426355391,22.2565109200862
6.409500122,2.23288177355059,1.16802627162517,301838.555135616,293206.012318109,-8632.54281750775
9.348741531,4.93417363747793,4.12312730006826,1004568.93012192,984166.555983743,-20402.3741381819
3.254009008,2.08126501431379,1.98702398753451,39335.6540387418,39235.6835435547,-99.9704951871099
3.232165098,-0.274396430650962,0.581201992824346,36099.8995484726,36989.35902409,889.459475617383
11.31634045,1.72357470232961,1.83261026061021,1638470.19129353,1643334.95496324,4864.76366971107
3.614628077,0.517336214796716,0.717779545807449,51642.4480223353,51933.8939866538,291.445964318496
7.284799099,2.56258101109897,1.9732251705443,447078.458964966,440063.810506722,-7014.64845824434
2.305339098,1.39257284411326,1.06958723599277,13727.5422529285,13605.7097405213,-121.832512407242
3.160650015,0.951593702570591,0.512047162987614,34948.0503915202,34520.7732381942,-427.277153325922
4.396660805,1.09506022061575,0.849127038520506,94447.8851440195,93804.3658149572,-643.519329062314
6.362496853,5.68314770994395,5.35980872931835,322606.319630772,320042.329271017,-2563.99035975517
11.50813007,4.35167929497196,4.69505255495283,1846516.26402406,1862628.51947402,16112.2554499637
1.543877959,0.01362822372401,0.337460884688797,3966.9031627848,4003.59209998337,36.6889371985681
4.563836098,0.833045821213982,0.458874290890241,104869.554682391,103774.498405131,-1095.05627726039
5.281229019,0.5423738971647,0.890621648011195,161185.887804177,162765.203329313,1579.31552513654
11.53114986,7.651548429595,7.02359657640209,2013391.51009343,1983748.67234152,-29642.8377519059
2.391634941,1.25970248986744,1.38317379328478,15271.5981263336,15323.6008730867,52.0027467531272
17.90695953,3.02098617946109,2.77120905816227,6721473.87811371,6677317.46438377,-44156.413729934
13.34342003,3.08036667188264,2.70459380081051,2785339.73351649,2757854.30729691,-27485.4262195849
1.634240985,1.17479030804355,0.507471797728111,4861.04786810277,4771.37582869933,-89.6720394034492
12.96582985,5.95382508048526,4.60701850842739,2748343.46838558,2657961.50679299,-90381.9615925881
10.04512978,3.67461473603582,4.74546248292769,1206891.51458278,1240308.70743537,33417.192852594
11.72144985,7.01789273264884,7.37946260514947,2083309.7716579,2101236.94504831,17927.1733904055
5.209177017,1.84499892353549,1.02319577132417,160347.235596699,156770.797341532,-3576.43825516754
6.598875999,1.38339598085113,1.20982591720392,321876.090097186,320340.55302214,-1535.53707504616
18.19495964,5.5840739010972,5.64795524483029,7526351.74742086,7538198.59808955,11846.8506686855
4.997858047,1.36823102832084,1.16633700342428,139781.439683128,139005.459200561,-775.980482566927
9.353273392,1.70555475882044,1.34606437955565,924694.46941103,915638.108113759,-9056.36129727052
3.438050032,2.22128816520916,1.99025920598688,46569.7126404794,46280.6589087854,-289.053731693974
2.914972067,1.5007781179514,1.06744825468404,27834.3379986623,27503.8943615398,-330.443637122517
23.41094017,2.82629988796694,2.84055054157749,14942594.3968961,14948223.8593977,5629.46250158735
7.243650913,2.92707182100894,2.80216644905107,443810.357389233,442348.75502694,-1461.6023622934
5.964521885,3.90292664980518,3.94309273281491,254146.869862737,254409.268739908,262.398877170926
4.516592979,0.322600960107238,0.323242437543413,100198.477357973,100200.297016226,1.81965825326915
1.769408941,0.724477490372614,1.25238051827408,6092.92902902494,6182.96465471262,90.0356256876758
7.086803913,3.82903249550546,3.3191464174239,425484.163003296,419896.888811371,-5587.27419192536
0.64102751,0.979082976612313,-0.124408944060889,291.78010427843,282.831099438765,-8.94900483966546
2.729933023,-0.0219750909966789,0.415142227149017,21909.2161710898,22183.0137294223,273.797558332572
2.139693022,-0.325277423921732,0.293519582342389,10457.8639510317,10644.4925503123,186.628599280573
1.41860795,0.211226403652109,0.170325484348938,3094.8806191202,3091.28564457985,-3.59497454034818
1.800948977,1.15004382509968,0.778212648688314,6501.12679566994,6434.25767550708,-66.8691201628644
6.447741032,0.083738536411745,0.793963044990375,289537.090228284,295398.390825119,5861.30059683486
5.142626762,1.24238017973226,0.531998354557916,151756.502864409,148781.944875881,-2974.55798852808
5.677199841,2.79876475660195,3.01882508590283,212939.257265836,214178.966641969,1239.70937613299
8.006837845,0.180250550689641,1.03398088015329,555978.003167395,569470.098203351,13492.0950359558
12.17317963,4.61874879709693,5.03124970689835,2200333.08642848,2223242.42676798,22909.3403395019
3.691392899,0.784679444085283,0.799317282579658,55417.0661679347,55439.7346975122,22.6685295774587
2.441998959,2.37153207066823,2.64127636532064,16755.3269750843,16876.2653901329,120.938415048597
10.51912975,12.9793075418476,13.1089930071267,1719368.60874166,1724015.96881071,4647.36006905627
6.54338789,6.37531406892244,6.61478200042783,356882.196074681,358947.723387483,2065.52731280163
13.42862988,2.78877517306262,3.06210435585444,2817302.68417561,2837680.45606201,20377.7718863939
4.098436832,1.01428243242519,0.986614868966808,76331.7264250315,76273.0854431179,-58.6409819136316
9.285262108,1.5769506903034,2.22354928098989,901499.689414413,917436.185422928,15936.4960085151
8.040465355,1.45902358109542,1.77557178001143,583477.575922851,588543.503575999,5065.92765314819
11.28351021,6.95981326750129,6.12338352156757,1855845.45225341,1818850.90391678,-36994.5483366302
2.749140978,0.920292200585985,1.3274982420664,22977.6958500693,23238.1797157684,260.48386569904
6.730508804,0.564863252722208,1.16217110306202,333841.570489711,339448.401856003,5606.83136629267
6.322278976,2.80747669404315,2.95199527642894,294153.649734864,295278.048192008,1124.39845714392
18.96092033,9.21276472249384,8.2390828697277,9279006.84164449,9074658.60352571,-204348.238118786
6.138586044,1.75666331870795,1.27136107254921,261768.090451362,258311.937721523,-3456.15272983914
7.997803211,8.4746518667661,8.14874656304671,684737.064042189,679603.970820224,-5133.09322196536
10.15390968,1.71932146968057,3.14343663822372,1183505.05405197,1229405.88860074,45900.8345487698
7.857677937,3.91170000436799,4.62103131027804,581217.202437271,591812.359091335,10595.1566540638
8.459313393,1.68740831301193,1.40347068905446,683750.974965543,678459.16951682,-5291.80544872291
20.69613075,4.25699887015148,4.35707835753243,10714210.022847,10741524.2006405,27314.1777934954
7.457508087,3.78361845470019,3.01301495742595,495227.902663017,485388.069018158,-9839.83364485839
7.154476166,8.79995991766653,8.63219738211978,493836.081958937,491944.591797539,-1891.49016139831
6.581002235,1.83808168218884,2.4814142399782,323257.569285086,328902.871900653,5645.30261556746
3.036432981,1.04661503914358,1.64976535310529,31069.2786391036,31589.1456264862,519.866987382578
4.282987118,1.4557151989703,1.74729960429127,88182.3176183936,88887.6278421061,705.310223712484
2.261464119,0.771653288642996,0.237872930163,12737.4853886651,12547.4181456995,-190.067242965646
7.753479958,0.88251526098455,0.994081668897444,514930.321222005,516531.349629471,1601.02840746607
7.613352776,2.45792033416603,2.21672478614959,508917.17181295,505640.19981196,-3276.97200099065
5.770506859,1.53347344341821,0.574797137315868,216126.70444908,210455.315141075,-5671.38930800583
5.890119076,0.435207221158098,0.815898354843894,222937.323259969,225332.406257594,2395.082997625
5.260633945,1.23958891805012,1.21951532028059,162432.561539588,162342.587949866,-89.9735897223873
10.9827404,1.80317405271764,2.04364372161909,1501042.57966176,1510850.29927913,9807.71961736772
3.384212017,1.12363310922899,1.33551786895001,43106.1954822443,43359.0367688509,252.841286606614
2.017447948,1.07092933350902,1.12078352454047,9118.84698425514,9131.45028414066,12.6032998855208
9.176278114,2.45869980191628,2.0658903561823,891103.159270083,881758.634768814,-9344.52450126887
6.617805958,0.824048806391476,0.761141793838474,319662.974572096,319101.646541789,-561.328030307661
4.954892159,2.5055706833616,2.18210235697236,140466.894094019,139255.431628103,-1211.46246591694
7.514419079,5.38632952697876,5.00204516282397,527589.570905094,522569.445898326,-5020.12500676804
7.632750034,5.03539215474397,5.39186833731392,548103.768331637,552984.098671149,4880.33033951221
1.894621015,1.12472287388552,0.190154201664085,7563.92399369444,7368.24065438553,-195.68333930891
2.19058609,1.04230601549976,0.574114517695378,11664.5805933717,11513.0570627485,-151.52353062321
9.684565544,2.45279329518916,2.58623194575467,1047370.22509685,1051101.84715178,3731.62205493939
7.634181976,6.38695566739555,5.69608142328881,566926.277590512,557462.552675777,-9463.72491473577
5.935204983,3.1182226523033,3.19548713633913,245366.570112879,245863.920726845,497.350613965944
18.15979004,5.33298229806857,5.81759615975793,7436496.64376631,7525848.56248491,89351.918718596
2.914252043,4.92771811548964,5.0401654487748,30425.0570437221,30510.7422942471,85.685250524959
6.818388939,5.57519796107746,5.38478750528748,395987.559022378,394129.276736905,-1858.28228547249
11.93531036,3.59921446892204,4.03465594431806,2020482.9874714,2043276.25166555,22793.2641941581
7.430932045,1.01748631684682,1.37689803710978,455007.809451888,459548.246785287,4540.43733339867
11.68336964,1.15244091665254,1.47202905869851,1775078.47679101,1790770.19823497,15691.7214439625
4.268813133,1.31828199066851,0.73099519104296,86980.5821342428,85574.0577913702,-1406.5243428726
7.234239101,1.99268519091498,1.56861647484022,431191.324329026,426248.326805405,-4942.99752362102
6.022635937,5.509060754635,4.79531283802502,272450.487305689,267650.055894265,-4800.43141142349
13.24388981,4.50287338453706,4.17880319323474,2825211.36435534,2802034.144349,-23177.2200063425
9.100516319,8.52830923322849,8.01372718689013,1010056.05881236,998115.399438823,-11940.6593735405
8.726451874,5.12949292835275,4.3393881635753,821017.373632714,804852.461207071,-16164.9124256426
6.789440155,1.78935211599967,1.53407861060547,354486.430303405,352026.724207116,-2459.70609628846
3.896857977,0.996181506011234,1.13060413074563,65580.6547887368,65825.556424957,244.901636220209
6.310606003,0.253448088865236,1.24025195128557,272766.091939351,280401.277932634,7635.18599328352
2.176968098,1.80170025045896,1.03741283986862,11689.6002446409,11446.8338984935,-242.76634614732
3.812247038,0.211579819932248,0.899663277488142,60062.6098509234,61236.3171502665,1173.70729934303
1.183339953,0.0113129516152447,0.344478627085784,1786.12793315645,1803.1246256298,16.9966924733512
2.194926977,1.32210886906183,1.71211151751496,11825.1556582428,11952.1263151975,126.970656954709
2.95836997,0.267418476786493,0.558731111108106,28112.9686819118,28345.1847986292,232.216116717453
17.60066986,9.0705699049264,8.7511780936166,7397957.61483491,7344342.53593549,-53615.0788994255
4.886853218,6.13613400346549,6.47389202568644,147804.256018427,149017.838052762,1213.5820343355
3.699486017,0.164626537963571,0.79713734359169,54815.8005903706,55801.7796723647,985.979081994068
11.94262981,4.89961271744527,5.42162771948381,2092397.4081899,2119772.68235701,27375.2741671123
16.16168976,3.52234117454918,2.99610032271261,5006665.21682024,4938270.83350325,-68394.38331699
7.867723942,3.06006689393035,2.4650449256829,570679.758208178,561757.887578934,-8921.87062924367
9.705133438,2.76038390764245,2.84161985986722,1062714.27808048,1065000.55267276,2286.27459227876
10.38171005,1.46927083830822,1.66563612159719,1256346.2498207,1263110.92543895,6764.67561824503
7.141057014,2.02914025451611,1.56479512969821,415151.59584007,409945.598124117,-5205.99771595275
3.790453911,5.14586073494656,5.2560098017576,67311.6158625955,67496.3001995876,184.684336992039
8.056470871,2.04379247828223,1.92612811875879,596383.401556157,594489.074159315,-1894.32739684137
6.241991997,3.58883160895547,3.2871715138054,288939.444371115,286680.720884359,-2258.72348675545
11.55735016,4.43327970946249,4.15923500985042,1874188.61578346,1861163.79360247,-13024.8221809834
10.24615002,6.37809777111009,6.6900395220767,1370339.68184062,1380670.41676558,10330.7349249595
7.32476902,2.40580709553669,2.72758043756083,452581.100217849,456474.306766824,3893.20654897549
10.70438957,7.71696772116384,7.43972459734924,1613101.58052671,1602632.17351882,-10469.4070078838
7.466691017,2.60727485025748,3.34134008957369,481983.294048427,491391.239279791,9407.94523136388
11.73303986,1.68518873685385,2.11934018287944,1824307.22261579,1845897.01528048,21589.7926646869
4.220120907,0.415263235771656,0.81308188950666,81948.4487432211,82868.973358206,920.52461498497
